id,text,sentiment,,,
144334,"   Bisnis.com, JAKARTA – PT Taman Wisata Candi Borobudur, Prambanan, dan Ratu Boko Persero (TWC) mengembangkan paket wisata bersepeda dengan rute Candi Prambanan-Candi Borobudur.Manajer Komunikasi Pemasaran dan Media TWC Indah B. mengatakan wisata yang dikombinasikan dengan olahraga atau yang lebih dikenal dengan istilah sport tourism semakin berkembang.Ia menyampaikan ke depan sport tourism diharapkan menjadi salah satu motor penggerak sektor pariwisata di Indonesia. Sebab, Indonesia dinilai bisa menjadi salah satu ikon sport tourism dunia dengan kekayaan alam dan budaya yang dimilikinya. Melihat potensi ini, TWC menangkap peluang dengan menyusun program Temples Cycling Tour rute Prambanan - Borobudur. Paket wisata sepeda dengan rute Candi Prambanan – Candi Borobudur ini nantinya dapat dinikmati oleh masyarakat khususnya pecinta sepeda dan komunitas pesepeda. Dengan membeli paket ini, masyarakat bisa menikmati asyiknya bersepeda melintasi rute Candi Prambanan menuju Candi Borobudur.Peserta gowes nantinya melintasi beberapa candi, yaitu Candi Prambanan, Candi Lumbung, Candi Bubrah dan Candi Sewu. Setelah itu, mereka melanjutkan perjalanan bersepeda menuju Candi Borobudur.Galuh menuturkan pit stop 1 berlokasi di Candi Mendut. Di sini peserta mendapatkan cerita mengenai sejarah Candi Mendut. Melanjutkan perjalanan, lokasi pit stop 2 yaitu di Candi Pawon. Di sini peserta juga mendapatkan cerita mengenai Candi Pawon.  Memasuki kawasan Candi Borobudur, peserta gowes bersepeda berkeliling menikmati keindahan Candi Borobudur di sepanjang jalur sepeda di zona 2. Di sini peserta dapat mengabadikan momentum dengan berfoto berlatar belakang Candi Borobudur.""Kami mengelola kawasan destinasi Candi Prambanan dan Candi Borobudur yang sangat menarik untuk dinikmati para goweser dan masyarakat. Temples Cycling Tour rute Candi Prambanan-Candi Borobudur ini menjadi salah satu program dari Big Campaign kami yaitu 1.000 Temples Heritage Trail, dalam rangka mengembangkan Quality-Wellness Tourism serta mendukung sport tourism di Indonesia,"" katanya, dikutip dari Antara, Minggu (11/4/2021).Ia menuturkan pihaknya juga ingin menitipkan nilai edukasi sejarah melalui wisata berbasis olahraga ini, bahwa candi merupakan destinasi wisata yang ramah goweser.""Melalui program ini, kami ingin memberikan warna baru di dunia cycling. Mengingat kami adalah pengelola Taman Wisata Candi Borobudur dan Prambanan, kami mensinergikan antara cycling dengan Candi menjadi sebuah paket wisata yang menarik, sambil mengangkat dan mempromosikan candi-candi kecil di sekitar Prambanan dan Borobudur menuju kebangkitan pariwisata Indonesia,"" ujarnya. ",0,,,
144335,"      Home > Sekolah Keren, 5 Pelajar Beda Kota Ini Kolaborasi Musik Tanpa Bertemu FisikM PurwadiMinggu, 11 April 2021 - 14:19 WIB Lima pelajar dari kota berbeda membuat kolaborasi musik. Band ini digawangi Aisha (vokal), Tata (bass), Biel (gitar), Vicki (gitar) dan Mika (drum). Foto/Ist     JAKARTA - Pandemi Covid-19 yang berlangsung lebih dari satu tahun, membuat jutaan anak-anak tercerabut dari kehidupan sosialnya. Keseharian anak-anak yang biasanya padat aktivitas sekolah, les musik, klub olahraga dan  ekstrakurikuler , harus dibatasi. Sebagian aktivitas yang biasa dilakukan tatap muka, terpaksa beralih ke daring dengan mengandalkan penggunaan gawai.Seiring waktu, sederet masalah pun muncul. Salah satunya, kecanduan gawai . Penggunaan gawai seharusnya selesai saat proses belajar daring berakhir, namun faktanya tak sedikit orang tua yang membiarkan anak berkutat dengan gawai hingga sore bahkan malam hari. Sayangnya, bagi sebagian siswa, gawai tak lagi digunakan mendukung proses pendidikan, namun untuk mengakses konten lainnya, terutama game online.Baca juga: Ini Wisudawan Terbaik ITS, Kuliah 3,5 Tahun Raih IPK 3,93 Komisi Perlindungan Anak Indonesia (KPAI) melakukan survei terhadap 25.000 anak di 34 provinsi terkait waktu penggunaan gawai untuk hal yang tidak terkait proses pendidikan. Hasilnya, sebanyak 36,5% anak menggunakan gawai selama 1 sampai 2 jam untuk hal yang tidak berkaitan dengan pembelajarannya. Sebanyak 34,8% menghabiskan waktu 2 hingga 5 jam dan 25,4% bahkan menggunakan waktu lebih lebih dari 5 jam di luar keperluan sekolah.   Baca Juga:Penonton Live Musik Langgar Prokes, Satpol PP Tangerang Tampak CuekErick Nilai Seri Pertama IBL Contoh Sukses Bagi Industri OlahragaSoal Larangan Mudik, DPR: Perlu Menahan Diri untuk Kepentingan Lebih BesarFakta lebih ekstrim terkait dampak penggunaan gawai tanpa pengawasan orang tua, terungkap dari sidak Wakil Gubernur Jawa Barat UU Ruzhanul Ulum di Rumah Sakit Jiwa Cisarua Jawa Barat pada 17 Maret 2021. Dari hasil sidak, terungkap jumlah anak yang dirawat inap maupun rawat jalan akibat kecanduan gawai, meningkat selama pandemi. Sadar akan fakta mengkhawatirkan tersebut, sebagian orang tua mencari beragam cara mendorong anak-anak lebih produktif mengisi waktu di rumah. Salah satunya bermain musik, bahkan membuat proyek kolaborasi musik. Seperti yang dilakukan oleh Wunderkind, band yang digawangi Aisha (vokal), Tata (bass), Biel (gitar), Vicki (gitar) dan Mika (drum).Baca juga: Tingkatkan Kemampuan TIK Guru, Pusdatin Kemendikbud kembali Gelar PembaTIK   Kelima anak usia 9 hingga 11 tahun tersebut, berasal dari kota berbeda dan belum pernah bertemu secara fisik. Namun keterbatasan jarak, tak membuat mereka berhenti membuat karya. Salah satunya dengan mengaransemen ulang lagu It's The Hard Knock Life, soundtrack film drama musikal Annie. ",0,,,
144336,"      Home > Kampus Penggabungan Kemenristek-Kemendikbud Tingkatkan Penelitian dan Inovasi KampusNeneng ZubaidahMinggu, 11 April 2021 - 15:01 WIB Wakil Ketua Komisi X DPR Hetifah Sjaifudian. Foto/Dok/SINDOnews     JAKARTA - Rapat paripurna DPR pada Jumat (9/4) menyetujui rencana penggabungan Kemenristek ke Kemendikbud . Wakil Ketua Komisi X DPR Hetifah Sjaifudian pun menyambut baik rencana penggabungan 2 kementerian tersebut.Menurut Hetifah, penggabungan Kemenristek dengan Kemendikbud adalah untuk meningkatkan sinergi dan peran perguruan tinggi sebagai pusat penelitian dan juga inovasi.Baca juga: Keren, Mahasiswa UP Sabet Juara 1 dan 2 di Ajang Oil and Gas Intellectual Parade Politikus Golongan Karya ini melanjutkan, hal ini karena 90 % penelitian yang terjadi saat ini dilakukan di lingkup perguruan tinggi. Hal ini untuk mewujudkan Tridharma perguruan tinggi.  Baca Juga:Kementeriannya Dilebur, Menristek Pamitan saat Kunjungan ke UnhasKemendikbud Jelaskan Tahapan Sekolah untuk Persiapan PTM TerbatasGubernur Ridwan Kamil Dorong Peneliti dan Mahasiswa Riset Kendaraan Listrik“Di pendidikan tinggi, Tridharma jelas-jelas menggambarkan penelitian, pendidikan dan pengabdian kepada masyarakat merupakan satu kesatuan di bawah pendidikan (tinggi). Hal ini sesuai amanah UU No 12/2012 tentang Pendidikan Tinggi,” katanya ketika dihubungi SINDOnews, Sabtu (10/4/2021).Hetifah menuturkan, Komisi X DPR sebagai mitra kerja Kemendikbud akan turut mengawal proses penggabungan ini agar proses adaptasinya bisa berjalan lebih cepat dan mulus. “Harusnya lebih mudah karena kan sebelumnya juga Ristek bersatu dengan Dikti,” pungkasnya.(mpw)       
",0,,,
144337,"      Home > Beasiswa Kalian Mahasiswa Pascasarjana ITB dan Ingin Dapat Beasiswa, Coba Daftar IniM PurwadiMinggu, 11 April 2021 - 16:15 WIB Beasiswa Ganesha Talent Assistantship/GTA ON GOING merupakan program bantuan subsidi BPP bagi mahasiswa program pascasarjana ITB. Foto/Dok/Humas ITB     JAKARTA - Diinformasikan bahwa penerimaan beasiswa Ganesha Talent Assistantship /GTA ON GOING yang merupakan program bantuan subsidi BPP bagi mahasiswa program pascasarjana ITB , dengan kewajiban untuk berkontribusi paruh waktu pada kegiatan ITB.GTA-50 adalah bantuan BPP 50%, dengan kewajiban asistensi 4 jam/pekan selama 16 pekanGTA-100 adalah bantuan BPP 100%, dengan kewajiban asistensi 8 jam/pekan selama 16 pekanPersyaratan:1. Semua prodi Magister dan Doktor kecuali MBA2. WNI3. IP magister: utk GTA-50 >= 3,25, dan GTA-100 >= 3,54. Tahap Doktor; GTA-50 telah sidang proposal dan GTA-100 telah mendapatkan SK tahap 35. Rekomendasi pembimbing6. Motivation letterJadwal Seleksi:Pendaftaran: 1 Mei – 30 Juni 2021Rekapitulasi SPS: 1 – 8 Juli 2021Rekomendasi F/S: 9 – 22 Juli 2021Finalisasi oleh SPS: 23 – 29 Juli 2021Pengumuman: 30 Juli 2021  Baca Juga:806 Mahasiswa UKI Toraja Akan Terima BeasiswaDukung Pembelajaran Jarak Jauh, ITB Bangun Jaringan 4G di 3TKemendikbud Tawarkan Beasiswa S3 untuk Dosen ke Austria, Ini SyaratnyaPendaftaran dan Persyaratan dapat dikirimkan ke sagata.itb.ac.id (mulai 1 Mei 2021)Keterangan lebih lanjut dapat mengunduh file di sini , silakan hubungi TU Pascasarjana di prodi masing-masing.(mpw)           ",0,,,
144338,"  Media Magelang – Berikut adalah informasi dan link download jadwal puasa Ramadhan 2021 untuk Jambi dan sekitarnya menurut Muhammadiyah. Kepastian ihwal kapan hari pertama jadwal puasa Ramadhan 2021 sudah dijawab oleh Muhammadiyah dengan dasar metode hisab Adanya jadwal puasa Ramadhan 2021 untuk wilayah Jambi dan sekitarnya dari Muhammadiyah ini sebagai panduan pelaksanaan puasa umat muslim.   Muhammadiyah membuat jadwal puasa Ramadhan 2021 untuk wilayah Jambi dan sekitarnya termasuk jadwal imsak, sholat, dan jadwal buka puasa.  Adapun jadwal puasa Ramadhan 2021 untuk seluruh kota Indonesia sendiri sudah disusun oleh Wakil Ketua Majelis Tarjih dan Tajdid PP Muhammadiyah, Ustad Dr. oman Fathurohman SW. ",0,,,
144340,"  SERANG NEWS - Bioskop Trans TV malam ini, Sabtu 10 April 2021 akan kembali hadir menyapa Anda. Malam ini, ada tiga film yang akan diputar di Bioskop Trans TV, di antaranya Anacondas: Trial of Blood, Silence dan Escobar: Paradise Lost. Selain tiga tayangan bioskop tersebut, Trans TV juga menyajikan program-program menarik lainnya yang patut Anda saksikan.Berikut adalah sinopsis ketiga film tersebut: 1. Anacondas: Trail of BloodFilm Anacondas: Trail of Blood merupakan film bergenre horror aksi petualangan yang dirilis pertama kali pada 28 Februari 2009 di Amerika Serikat. Film ini berkisah tentang Anaconda yang diciptakan secara genetik, dipotong menjadi dua, beregenerasi menjadi dua ular raksasa yang agresif, berkat Blood Orchid. Baca Juga: Bisa Setting Manual, Ini Daftar Merek Receiver yang Support Trans7 di Frekuensi Satelit Telkom 4 Terbaru ",0,,,
144343," Jakarta - Selain Nokia X10 dan X20, HMD Global turut merilis empat handphone (HP) baru. Ada Nokia C10, C20, G10 dan G20, harganya dibanderol mulai dari Rp 1,3 juta.Nokia C10 dan C20Kedua HP ini mengusung layar dengan notch tetesan air. Berukuran 6,5 inch dengan resolusi HD+. Punya kamera belakang 5 MP, sedangkan di bagian depan tersemat 5MP.Baca juga: Kejatuhan Spektakuler Nokia dan Siapa TersangkanyaNokia C10 ditenagai chipset Unisoc SC7331e, sedangkan Nokia C20 dimodali chipset Unisoc SC9863A. RAM yang disematkan berukuran 1 dan 2 GB.Pilihan memori internalnya yakni 16 GB dan 32 GB, bila masih kurang disediakan slot microSD. Sementara kapasitas baterainya 3.300 mAh dengan charger 5W.Dua HP berbasis Android Go ini masih menggunakan port microUSB dan jack audio 3,5 mm. Hanya Nokia C20 yang mendukung 4G, sementara Nokia C10 masih mentok di 3G.Nokia C10 Foto: NokiaNokia C20 Foto: NokiaNokia C10 hadir dalam warna Light Purple dan Grey. Hadir dalam konfigurasi 1GB + 16GB, 1GB + 32GB dan 2GB + 16GB dan dengan harga mulai dari 75 euro (Rp 1,3 juta)Nokia C20 hadir dalam warna Dark Blue dan Sand. Pilihan yang disediakan meliputi 1GB + 16GB dan 2GB + 32GB dan dengan harga mulai dari 89 euro (Rp 1,5 juta). Keduanya akan diluncurkan di pasar global mulai Juni mendatang.Baca juga: Mengejutkan! Nokia dan HMD Ditinggal Sosok Penting Juho SarvikasNokia G10 dan G20Beralih ke Nokia G10 dan G20, keduanya memiliki layar 6,5 inch dengan resolusi HD+. Punya notch tetesan air yang menjadi rumah bagi kamera 8 MP.Bagian belakangnya terdapat tiga kamera dengan perbedaan komposisi. Nokia G10 memiliki kamera utama 13MP, lensa makro 2MP dan lensa depth 2MP. Nokia G20 dilengkapi dengan kamera utama 48MP, lensa ultra-wide 5MP, lensa makro 2MP, dan lensa depth 2MP.Nokia C20. Foto: NokiaBila Nokia G10 dibekali chip MediaTek Helio G25, Nokia G20 punya dapur pacu MediaTek Helio G35 yang menjanjikan pengalaman game mulus mungkin di ponsel entry level.Duo Nokia G series ini dibekali baterai berkapasitas 5.050 mAh, charger 10W, dukungan port USB Type-C, masih punya jack audio 3.5mm dan tersertifikasi tahan tetesan air IPX2. Nokia membuat tombol power terintegrasi fingerprint.Nokia G10 Foto: undefinedNokia G10 hadir dalam pilihan warna Night and Dusk. Punya konfigurasi 3GB + 32GB dan 4GB + 64GB. Harga Nokia G10 mulai dari 139 Euro (Rp 2,4 juta) dan akan diluncurkan secara global mulai akhir April.Nokia G20 hadir dalam pilihan warna Night dan Glacier. Hadir dalam konfigurasi 4GB + 64GB dan 4GB + 128GB.Harga Nokia G20 mulai dari 159 Euro (sekitar Rp 2,7 juta) dan akan dilempar ke sejumlah pasar global mulai Mei ini.",0,,,
144344,"  SERANG NEWS – Saksikan live streaming Liverpool vs Aston Villa di Mola TV Liga Inggris malam ini, Sabtu 10 April 2021. Pertandingan Liverpool vs Aston Villa di Anfiled ini akan menjadi ajang balas dendam. Pasalnya The Reds pada pertemuan sebelumnya harus menelan kekalahan telak dengan skor 7-2. Live streaming Liverpool vs Aston Villa via Mola TV akan dimulai pada pukul 21.00 WIB. Link dapat diakses di akhir artikel. Kekalahan memalukan Liverpool atas Aston Villa terhadi enam bulan lalu. Kekalah sang juara bertahan tentu sangat mengejutkan dalam sejarah mereka di Liga Inggris. Baca Juga: Link Live Streaming Real Madrid vs Barcelona, Tanpa Ramos, Ini Skuad Pemain El Classico Liga Spanyol Malam Ini Terlebih, The Reds pada awal musim menjadi tim sangat Tangguh. Termasuk saat datang ke Villa Park. Mereka baru saja menang beruntun, tak terkecuali saat bertemu dengan Chelsea dan Arsenal. Namun, kegagahan itu sirna begitu saja setelah harus mendapatkan hujaman 7 gol dari sang tuan rumah. Ollie Watkins mencetak hat-trick. Jack Grealish mencetak dua gol dan John McGinn dan Ross Barkley ikut saat menghancurkan Liverpool. ",0,,,
144345,"  SERANG NEWS - Sedang berlangsung live streaming Liverpool vs Aston Villa di Liga Inggris via TV online. Laga Liverpool vs Aston Villa dilangaungkan di Anfiled. Kick off dimulai pukul 21.00 dan dapat disaksikan via live streaming. Liverpool punya misi balas dendam karena musim ini pernah dibantai 7-2 oleh Aston Villa. Kendati Aston Villa hanya memenangkan satu dari 27 pertandingan tandang dengan Liverpool. Misi Balas Dendam The Reds Sebelumnya, Pasukan Dean Smith menang 3-1 atas Fulham pada Minggu kemarin. Mereka angkit dari ketertinggalan dalam 12 menit terakhir untuk mengakhiri empat pertandingan tanpa kemenangan beruntun. Villa belum memenangkan pertandingan berturut-turut sejak Boxing Day. Ketidakkonsistenan telah mencegah mereka untuk benar-benar mendorong finis empat besar di musim ini. Meski begitu, 2020-21 pasti akan turun sebagai kesuksesan. Mereka 18 poin dan 10 tempat lebih baik daripada pada tahap yang sama musim lalu. Bahkan berada di jalur untuk finis pertama mereka di paruh atas dalam satu dekade. ",0,,,
144346," Banjarmasin (ANTARA) - BUMN Jasa Raharja Cabang Kalimantan Selatan berkomitmen terus merangkul Perum LKBN ANTARA untuk pemberitaan dalam mempublikasikan kegiatannya sebagai wujud sinergi sesama BUMN. ""Hubungan sinergi yang sudah terjalin sangat baik selama ini kami harapkan dapat dipertahankan. Kami berterima kasih atas dukungan ANTARA dalam pemberitaan,"" kata Kepala Cabang Jasa Raharja Kalimantan Selatan Eva Yuliasta di Banjarmasin, Sabtu. Menurut Eva, pihaknya sangat membutuhkan ANTARA sebagai ""platform"" media terpercaya milik negara dengan jaringan penyebarluasan informasinya ke seluruh penjuru nusantara bahkan dunia. Untuk itulah, setiap ada kegiatan Jasa Raharja yang ingin dipublikasikan, maka ANTARA menjadi harapan nomor satu agar muncul beritanya, di samping media lainnya khususnya media lokal sebagai wujud kepedulian terhadap lingkungan di mana BUMN bidang keuangan sektor asuransi itu berada. Eva menuturkan ada banyak kegiatan Jasa Raharja yang bisa dimuat menjadi berita dan media konten baik terkait operasional maupun bersama pemangku kepentingan hingga aksi kepedulian terhadap lingkungan sekitar. Silaturahmi Kepala Cabang Jasa Raharja Kalimantan Selatan Eva Yuliasta bersama Kepala Biro ANTARA Kalimantan Selatan Aulia Badar. (ANTARA/Firman) Diketahui selama ini Jasa Raharja cukup aktif menggelar aksi peduli untuk membantu masyarakat di Kalimantan Selatan. Seperti ketika banjir besar melanda hampir seluruh wilayah di Bumi Lambung Mangkurat pada Januari 2021 lalu, Jasa Raharja menyalurkan donasi membantu korban terdampak banjir. Dalam aksi terbarunya, Jasa Raharja membangun ""family shelter"" atau rumah penampungan keluarga untuk membantu masyarakat korban banjir di Kabupaten Hulu Sungai Tengah (HST), salah satu wilayah paling parah terdampak banjir. Pekan lalu, Jasa Raharja juga melakukan penanaman bibit pohon rambai di Pulau Bakut, Kabupaten Barito Kuala sebagai wujud peduli pelestarian lingkungan. Dimana diketahui pohon rambai yang jadi hutan bakau atau mangrove adalah makanan utama primata bekantan yaitu maskot fauna Kalimantan Selatan.Untuk ke depan, Jasa Raharja bersiap mendukung operasi pengamanan Lebaran Idul Fitri melalui gelaran pemeriksaan kesehatan gratis serta dukungan bagi petugas gabungan yang berjaga di momen tahunan bagi umat Islam tersebut. Sementara Kepala Biro ANTARA Kalimantan Selatan Aulia Badar berterima kasih atas kepercayaan Jasa Raharja selama ini, sehingga sinergi BUMN terwujud nyata dalam pelaksanaan tugas pada kedua belah pihak. ""Kita akan dukung terus publikasi pemberitaan untuk Jasa Raharja, semoga kerja sama juga dapat ditingkatkan ke depannya dalam beragam program kegiatan,"" kata Olly, sapaan akrab Aulia Badar.  Pewarta: FirmanEditor: M Razi Rahman COPYRIGHT © ANTARA 2021  ",0,,,
144347,"      Home > Kampus UTBK SBMPTN Dimulai, Ini Tata Tertib Saat UjianNeneng ZubaidahSenin, 12 April 2021 - 09:40 WIB Ujian Tulis Berbasis Komputer Seleksi Bersama Masuk Perguruan Tinggi Negeri (UTBK SBMPTN) resmi dimulai hari ini. Foto/DOk/SINDOnews     JAKARTA - Ujian Tulis Berbasis Komputer Seleksi Bersama Masuk Perguruan Tinggi Negeri ( UTBK SBMPTN ) resmi dimulai hari ini. Simak apa saja yang harus dilakukan para peserta ujian yang ditetapkan Lembaga Tes Masuk Perguruan Tinggi (LTMPT).Dikutip dari instagram resmi LTMPT di @ltmptofficial, Senin (12/4), LTMPT menulis UTBK-SBMPTN menjadi seleksi terbesar bagi putra-putri terbaik bangsa untuk masuk pada jenjang pendidikan perguruan tinggi.Baca juga: Ingat! Ini Dokumen yang Harus Dibawa Calon Mahasiswa Saat Hari H UTBK SBMPTN Di tengah masa Pandemi COVID-19 inipun LTMPT berkomitmen untuk dapat memberikan tes seleksi masuk terbaik dengan tetap mengutamakan aspek kesehatan dan keamanan bersama.  Baca Juga:Ini Informasi Penting Peserta SBMPTN yang Akan Ujian di UIIngat! Ini Dokumen yang Harus Dibawa Calon Mahasiswa Saat Hari H UTBK SBMPTNIni Tips Sebelum Mengikuti UTBK SBMPTN dari LTMPTMaka dari itu, yuk kita simak bersama apa yang siswa harus lakukan saat pelaksanaan ujian atau hari H UTBK 2021!Berikut ini daftar apa saja yang harus dilakukan saat pelaksanaan ujian (Hari H):1. Segera siapkan dokumen diatas meja untuk diverifikasi oleh pengawas (benda lain yang tidak diperlukan harus masuk ke dalam tas dan diletakkan di tempat yang disiapkan)2. Ikuti instruksi pengawas. Seperti kapan harus log ini, latihan soal dan patuhi tata tertib ujian3. Setelah masuk ruang ujian dilarang berbicara dengan peserta lain dengan alasan apapun4. Kerjakan ujian sesuai petunjuk dan tetap mengikuti protokol kesehatan pencegahan Covid-19. Jadi tetap menggunakan masker ya5. Sebelum waktu ujian selesai tidak diperkenankan keluar ruanganBaca juga: Ujian SBMPTN di UGM Lebih Ketat, Ini Dokumen Wajib yang Harus Dipersiapkan   Tips: Apabila ada pertanyaan (bukan materi soal ujian ya) sampaikan ke Pengawas dengan cara mengacungkan tangan.Tetap semangat dan selamat berjuang, Calon Mahasiswa Indonesia!Gelombang 1 UTBK SBMPTN 2021 akan dilaksanakan pada 12 sampai 18 April 2021 dan Gelombang 2 akan dilaksanakan pada 26 sampai 30 April 2021 serta 1 dan 2 Mei 2021.Pada sesi Gelombang 2, Pusat UTBK UI, UNJ dan UPN Jakarta ditambah waktu pelaksanaanya. Yaitu pada 3-4 Mei 2021 sebanyak 4 sesi dan Pusat UTBK Unsulbar pada 3 Mei 2021 sebanyak 2 sesi.(mpw)       ",0,,,
144348,"      Home > Kampus Fak Syariah dan Hukum UIN Jakarta-RRI Kolaborasi Program Kajian RamadanM PurwadiSenin, 12 April 2021 - 17:19 WIB Dekan Fakultas Syariah dan Hukum UIN Syarif Hidayatullah Jakarta Ahmad Tholabi Kharlie. Foto/Ist     JAKARTA - Fakultas Syariah dan Hukum UIN Syarif Hidayatullah Jakarta bekerjasama dengan RRI membuat program kajian Ramadan selama satu bulan penuh selama Ramadan. Kesepakatan kerja sama antara dua lembaga tersebut diteken bersama antara Dekan Fakultas Syariah dan Hukum UIN Syarif Hidayatullah Jakarta Ahmad Tholabi Kharlie bersama Kepala Pusat Pemberitaan Lembaga Penyiaran Publik RRI Widie Kurniawan, Senin (12/4/2021).Dekan Fakultas Syariah dan Hukum UIN Syarif Hidayatullah Jakarta Ahmad Tholabi Kharlie mengatakan kolaborasi program Ramadan ini sebagai implementasi Tri Dharma Perguruan Tinggi. ""Selain itu, kami ingin mengisi ruang publik dengan kajian Ramadan yang mencerahkan dan menguatkan bangunan Ke-Islaman dan Ke-Indonesiaan,"" kata Tholabi.   Baca Juga:Ramadan Kedua di Masa KoronaReview Muslim Pro, Aplikasi untuk Permudah Aktivitas Ramadan 1442 HGandeng OKP, PMI Sulsel Akan Lakukan Penyemprotan Disinfektan di MasjidMenurut dia, ruang publik seperti lembaga penyiaran publik harus menjadi media artikulasi pencerahan bagi publik tak terkecuali bagi umat Islam di Indonesia. ""Kami menyambut positif komitmen RRI sebagai lembaga penyiaran publik yang turut serta mendorong pemahaman kajian Islam yang mencerahkan dan turut serta mempromosikan moderasi beragama,"" terangnya. Sementara, Kepala Pusat Pemberitaan Lembaga Penyiaran Publik RRI Widie Kurniawan mengatakan pihaknya berkomitmen untuk mengisi program selama Ramadan dengan informasi yang mencerahkan bagi publik khususnya umat Islam.   ""Komitmen RRI senafas dengan Fakultas Syariah dan Hukum UIN Syarif Hidayatullah Jakarta, kami ingin mengisi ruang publik selama ramadan ini dengan kajian keislaman yang mencerahkan dan mendorong publik semakin cinta Islam dan NKRI,"" sebutnya. Dia menuturkan, kajian rutin yang akan diisi oleh para guru besar dan dosen Fakultas Syariah dan Hukum UIN Syarif Hidayatullah Jakarta ini akan rutin digelar setiap hari setelah salat dzuhur selama Ramadan. ""Insya Allah satu bulan penuh selama Ramadan selepas salat dzuhur kita isi dengan kajian dzuhur yang diisi oleh guru besar dan dosen Fakultas Syarian dan Hukum UIN Syarif Hidayatullah Jakarta,"" tambah Widie. Kajian Dzuhur itu akan disiarkan secara rutin dengan memanfaatkan platform radio dan digital melalui RRINet yang dapat diakses baik melalui radio Pro 3 FM maupun RRINet melalui layanan TV Digital.(mpw)       ",0,,,
144349,"  KENDALKU – Bupati Kendal Dico Ganinduto, B.Sc ternyata memberikan dukungan penuh di bidang aeromodelling yang sedang berkembang di daerahnya. Hal ini terbukti dari hadirnya Bupati Kendal bersama sang istri Wynne Frederica beserta Kepala OPD Kabupaten Kendal ke Ponpes Al - Ma'wa Sumbersari, Kecamatan Ngampel, Minggu, 11 April 2021. Di sana mereka melihat lomba endurance glider fun game Aeromodelling. Kegiatan tersebut diikuti oleh 40 peserta dari berbagai daerah dari Komunitas Aeromodelling se-Jawa Tengah. Acara tersebut dibuka oleh Bupati Kendal beserta sang istri yang tak lain adalah artis Chacha Frederica. Sebagai simbolis pembuka acara, keduanya berpartisipasi menerbangkan pesawat Aeromodelling.Dalam kesempatan tersebut, Bupati Kendal Dico Ganinduto menyampaikan keseriusan Pemerintah Kabupaten Kendal dalam mendorong Aeromodeling untuk lebih maju lagi. ""Kehadiran kami di sini adalah sebagai bentuk keseriusan Pemerintah Pemkab Kendal mendorong kemajuan Aeromodeling lebih baik lagi, tidak hanya di Kabupaten Kendal tapi juga di Jawa Tengah,"" ujarnya. ",0,,,
144350,"  KENDALKU – Sandiaga Uno, Menteri Pariwisata dan Ekonomi Kreatif/Kepala Badan Pariwisata dan Ekonomi Kreatif, meluncurkan program baru bertajuk ""Kharisma Event Nusantara (KEN) 2021"". Program tersebut adalah salah satu upaya Sandiaga Uno dalam menggerakkan kembali roda perekonomian di sektor pariwisata dan ekonomi kreatif, khususnya di bidang event. ""Kharisma Event Nusantara merupakan salah satu adaptasi di tengah pandemi terhadap penyelenggaraan acara yang akan kita lakukan di 2021 dengan bingkai protokol kesehatan yang ketat dan disiplin,"" kata Sandiaga Uno. Dalam acara peluncuran yang digelar pada Sabtu, 10 April 2021 malam di Studio RCTI Plus, Jakarta Barat, Sandiaga mengatakan program ini diharapkan mampu membangkitkan semangat untuk para pelaku pariwisata dan ekonomi kreatif. Terutama upara pelaku event yang terdampak oleh pandemi COVID-19. Program ini juga mengirim pesan untuk memberikan semangat dan motivasi terhadap para penyelenggara event di seluruh Indonesia sampai ke level desa bahwa event selama dilakukan dengan protokol kesehatan CHSE (Cleanliness, Health, Safety, and Environmental sustainability) kita bisa berkoordinasi dengan aparat setempat untuk menghadirkan geliat ekonomi kembali. Khususnya setelah satu tahun ini event tidak bergerak,"" katanya. Lebih rinci lagi Sandiaga mengungkapkan Kharisma Event Nusantara memberikan panduan kepada pelaku event tentang prosedur penerapan protokol CHSE dalam pelaksanaan suatu event. ",0,,,
